Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,UniqueCarrier,FlightNum,Distance,Dest,Cancelled
9,19,5,1718.0,1656,DL,1249,332,ATL,0
9,19,5,1606.0,1559,DL,1253,813,ATL,0
9,19,5,1603.0,1550,DL,1400,874,ATL,0
9,19,5,1233.0,1203,DL,1428,813,ATL,0
9,19,5,606.0,600,DL,1431,526,ATL,0
9,19,5,1316.0,1251,DL,1438,259,ATL,0
9,19,5,1319.0,1300,DL,1441,1027,ATL,0
9,19,5,1113.0,1055,DL,1444,214,ATL,0
9,19,5,1235.0,1216,DL,1455,526,ATL,0
9,19,5,1737.0,1725,DL,1501,749,ATL,0
9,19,5,1642.0,1630,DL,1537,356,ATL,0
9,19,5,1733.0,1646,DL,1539,270,ATL,0
9,19,5,1217.0,1208,DL,1553,516,ATL,0
9,19,5,1403.0,1300,DL,1556,1282,ATL,0
9,19,5,1121.0,1045,DL,1608,264,ATL,0
9,19,5,1529.0,1510,DL,1612,692,ATL,0
9,19,5,1439.0,1431,DL,1618,341,ATL,0
9,19,5,1249.0,1215,DL,1621,906,ATL,0
9,19,5,1116.0,1100,DL,1626,272,ATL,0
9,19,5,841.0,750,DL,1650,270,ATL,0
9,19,5,1243.0,1220,DL,1661,446,ATL,0
9,19,5,1532.0,1510,DL,1669,215,ATL,0
9,19,5,1726.0,1720,DL,1673,594,ATL,0
9,19,5,1152.0,1145,DL,1684,2116,ATL,0
9,19,5,709.0,700,DL,1691,594,ATL,0
9,19,5,1810.0,1745,DL,1696,227,ATL,0
9,19,5,1133.0,1047,DL,1719,432,ATL,0
9,19,5,1706.0,1655,DL,1744,1589,ATL,0
9,19,5,1318.0,1245,DL,1771,712,ATL,0
9,19,5,1237.0,1214,DL,1786,874,ATL,0
9,19,5,1835.0,1815,DL,1792,272,ATL,0
9,20,6,914.0,855,DL,12,1891,ATL,0
9,20,6,757.0,745,DL,70,1891,ATL,0
9,20,6,1920.0,1910,DL,135,760,ATL,0
9,20,6,1355.0,1340,DL,696,1589,ATL,0
9,20,6,1338.0,1310,DL,713,946,ATL,0
9,20,6,752.0,740,DL,746,1199,ATL,0
9,20,6,1351.0,1300,DL,750,1199,ATL,0
9,20,6,1158.0,1140,DL,791,606,ATL,0
9,20,6,1907.0,1859,DL,827,547,ATL,0
9,20,6,1543.0,1520,DL,845,745,ATL,0
9,20,6,1251.0,1245,DL,864,581,ATL,0
9,20,6,1204.0,1110,DL,988,595,ATL,0
9,20,6,1305.0,1245,DL,1015,665,ATL,0
9,20,6,1306.0,1236,DL,1032,1587,ATL,0
9,20,6,14.0,2355,DL,1036,1587,ATL,0
9,20,6,1753.0,1735,DL,1049,406,ATL,0
9,20,6,1433.0,1345,DL,1059,576,ATL,0
9,20,6,1216.0,1200,DL,1137,321,ATL,0
9,20,6,1518.0,1510,DL,1285,481,ATL,0
9,20,6,1222.0,1000,DL,1419,481,ATL,0
9,20,6,1317.0,1300,DL,1441,1027,ATL,0
9,20,6,1248.0,1235,DL,1493,554,ATL,0
9,20,6,1320.0,1211,DL,1531,594,ATL,0
9,20,6,1546.0,1540,DL,1593,432,ATL,0
9,20,6,1519.0,1510,DL,1669,215,ATL,0
9,20,6,857.0,700,DL,1679,481,ATL,0
9,20,6,1230.0,1214,DL,1786,874,ATL,0
9,21,7,1343.0,1322,DL,14,515,ATL,0
9,21,7,1328.0,1315,DL,22,425,ATL,0
9,21,7,1412.0,1405,DL,38,581,ATL,0
9,21,7,1712.0,1600,DL,58,403,ATL,0
9,21,7,1217.0,1210,DL,66,732,ATL,0
9,21,7,1114.0,710,DL,124,1747,ATL,0
9,21,7,841.0,835,DL,130,1589,ATL,0
9,21,7,1348.0,1340,DL,138,406,ATL,0
9,21,7,1912.0,1810,DL,147,745,ATL,0
9,21,7,1909.0,1900,DL,156,403,ATL,0
9,21,7,1157.0,1130,DL,211,1946,ATL,0
9,21,7,833.0,825,DL,365,745,ATL,0
9,21,7,1311.0,1300,DL,662,1185,ATL,0
9,21,7,1359.0,1340,DL,696,1589,ATL,0
9,21,7,847.0,830,DL,705,946,ATL,0
9,21,7,1132.0,1110,DL,709,946,ATL,0
9,21,7,1502.0,1440,DL,715,946,ATL,0
9,21,7,1908.0,1850,DL,723,946,ATL,0
9,21,7,555.0,545,DL,724,259,ATL,0
9,21,7,1927.0,1010,DL,731,576,ATL,0
9,21,7,1310.0,1235,DL,735,576,ATL,0
9,21,7,1729.0,1714,DL,739,576,ATL,0
9,21,7,646.0,620,DL,744,1199,ATL,0
9,21,7,1325.0,1300,DL,750,1199,ATL,0
9,21,7,1341.0,1319,DL,768,732,ATL,0
9,21,7,607.0,600,DL,783,606,ATL,0
9,21,7,1032.0,1025,DL,789,606,ATL,0
9,21,7,1345.0,1325,DL,793,606,ATL,0
9,21,7,1331.0,1311,DL,822,813,ATL,0
9,21,7,1341.0,1329,DL,826,1269,ATL,0
9,21,7,1141.0,1129,DL,839,745,ATL,0
9,21,7,1252.0,1245,DL,864,581,ATL,0
9,21,7,1727.0,1721,DL,872,581,ATL,0
9,21,7,1149.0,1140,DL,873,2092,ATL,0
9,21,7,1326.0,1235,DL,886,406,ATL,0
9,21,7,1345.0,1320,DL,897,1919,ATL,0
9,21,7,1106.0,1055,DL,913,761,ATL,0
9,21,7,1209.0,1155,DL,915,761,ATL,0
9,21,7,1607.0,1555,DL,923,761,ATL,0
9,21,7,2007.0,2000,DL,980,403,ATL,0
9,21,7,1241.0,1225,DL,990,595,ATL,0
9,21,7,635.0,625,DL,1038,1891,ATL,0
9,21,7,1822.0,1815,DL,1066,215,ATL,0
9,21,7,1332.0,1248,DL,1082,859,ATL,0
9,21,7,1342.0,1330,DL,1088,1747,ATL,0
9,21,7,1205.0,1134,DL,1097,215,ATL,0
9,21,7,906.0,700,DL,1242,151,ATL,0
9,21,7,1608.0,1559,DL,1253,813,ATL,0
9,21,7,734.0,640,DL,1424,1900,ATL,0
9,21,7,840.0,830,DL,1433,259,ATL,0
9,21,7,1320.0,1235,DL,1449,432,ATL,0
9,21,7,1131.0,1125,DL,1454,1900,ATL,0
9,21,7,1408.0,1400,DL,1469,356,ATL,0
9,21,7,1737.0,1725,DL,1501,749,ATL,0
9,21,7,1820.0,1800,DL,1534,270,ATL,0
9,21,7,1236.0,705,DL,1541,533,ATL,0
9,21,7,1216.0,1208,DL,1553,516,ATL,0
9,21,7,1310.0,1300,DL,1556,1282,ATL,0
9,21,7,1838.0,1655,DL,1560,4502,ATL,0
9,21,7,1800.0,1715,DL,1584,483,ATL,0
9,21,7,1051.0,1045,DL,1608,264,ATL,0
9,21,7,1843.0,1835,DL,1617,432,ATL,0
9,21,7,1229.0,1215,DL,1621,906,ATL,0
9,21,7,1046.0,600,DL,1647,332,ATL,0
9,21,7,1839.0,1715,DL,1663,481,ATL,0
9,21,7,1735.0,1720,DL,1673,594,ATL,0
9,21,7,1800.0,1745,DL,1696,227,ATL,0
9,21,7,1202.0,1145,DL,1739,259,ATL,0
9,21,7,1824.0,1755,DL,1772,425,ATL,0
9,21,7,1249.0,1207,DL,1782,1919,ATL,0
9,21,7,1233.0,1214,DL,1786,874,ATL,0
9,21,7,1219.0,1213,DL,1787,481,ATL,0
9,22,1,1037.0,1020,DL,50,689,ATL,0
9,22,1,1103.0,1046,DL,64,1747,ATL,0
9,22,1,1223.0,1210,DL,66,732,ATL,0
9,22,1,1017.0,1008,DL,101,1946,ATL,0
9,22,1,1154.0,1130,DL,114,2139,ATL,0
9,22,1,848.0,835,DL,130,1589,ATL,0
9,22,1,1254.0,1240,DL,152,1946,ATL,0
9,22,1,1053.0,1040,DL,180,1587,ATL,0
9,22,1,842.0,825,DL,365,745,ATL,0
9,22,1,829.0,805,DL,423,576,ATL,0
9,22,1,1354.0,1300,DL,662,1185,ATL,0
9,22,1,1412.0,1340,DL,696,1589,ATL,0
9,22,1,1335.0,1210,DL,711,946,ATL,0
9,22,1,1339.0,1310,DL,713,946,ATL,0
9,22,1,1651.0,1640,DL,719,946,ATL,0
9,22,1,2011.0,1850,DL,723,946,ATL,0
9,22,1,726.0,700,DL,727,576,ATL,0
9,22,1,1223.0,1215,DL,732,270,ATL,0
9,22,1,627.0,620,DL,744,1199,ATL,0
9,22,1,1001.0,955,DL,747,533,ATL,0
9,22,1,1728.0,1720,DL,774,732,ATL,0
9,22,1,1849.0,1835,DL,781,533,ATL,0
9,22,1,1338.0,1325,DL,793,606,ATL,0
9,22,1,718.0,600,DL,801,547,ATL,0
9,22,1,1340.0,1329,DL,826,1269,ATL,0
9,22,1,1244.0,1230,DL,828,1541,ATL,0
9,22,1,735.0,715,DL,835,745,ATL,0
9,22,1,1707.0,1542,DL,851,214,ATL,0
9,22,1,1315.0,1245,DL,864,581,ATL,0
9,22,1,1204.0,1140,DL,873,2092,ATL,0
9,22,1,846.0,810,DL,880,406,ATL,0
9,22,1,1243.0,1235,DL,886,406,ATL,0
9,22,1,1406.0,1320,DL,897,1919,ATL,0
9,22,1,1409.0,1355,DL,946,1946,ATL,0
9,22,1,2251.0,2245,DL,950,1946,ATL,0
9,22,1,901.0,825,DL,1009,665,ATL,0
9,22,1,1841.0,1835,DL,1021,665,ATL,0
9,22,1,1118.0,1110,DL,1044,1891,ATL,0
9,22,1,1343.0,1315,DL,1046,1891,ATL,0
9,22,1,1008.0,600,DL,1053,745,ATL,0
9,22,1,1303.0,1251,DL,1056,2182,ATL,0
9,22,1,1738.0,1720,DL,1079,533,ATL,0
9,22,1,1253.0,1245,DL,1086,545,ATL,0
9,22,1,1149.0,1134,DL,1097,215,ATL,0
9,22,1,1138.0,1130,DL,1190,483,ATL,0
9,22,1,633.0,615,DL,1214,2092,ATL,0
9,22,1,1714.0,1656,DL,1249,332,ATL,0
9,22,1,1308.0,1300,DL,1441,1027,ATL,0
9,22,1,1250.0,1235,DL,1449,432,ATL,0
9,22,1,1135.0,1125,DL,1454,1900,ATL,0
9,22,1,1303.0,1216,DL,1455,526,ATL,0
9,22,1,1033.0,1011,DL,1573,594,ATL,0
9,22,1,2216.0,2200,DL,1576,2172,ATL,0
9,22,1,1657.0,1646,DL,1606,341,ATL,0
9,22,1,1056.0,1045,DL,1607,692,ATL,0
9,22,1,1516.0,1510,DL,1612,692,ATL,0
9,22,1,1530.0,1508,DL,1613,432,ATL,0
9,22,1,1847.0,1835,DL,1617,432,ATL,0
9,22,1,1725.0,1655,DL,1639,214,ATL,0
9,22,1,1755.0,1720,DL,1673,594,ATL,0
9,22,1,933.0,924,DL,1690,134,ATL,0
9,22,1,1731.0,1720,DL,1697,134,ATL,0
9,22,1,932.0,850,DL,1703,373,ATL,0
9,22,1,1516.0,1500,DL,1709,373,ATL,0
9,22,1,1944.0,1925,DL,1713,373,ATL,0
9,22,1,1058.0,1047,DL,1719,432,ATL,0
9,22,1,1718.0,1700,DL,1730,526,ATL,0
9,22,1,1212.0,1205,DL,1737,227,ATL,0
9,22,1,1302.0,1207,DL,1782,1919,ATL,0
9,22,1,1222.0,1214,DL,1786,874,ATL,0
9,22,1,1326.0,1252,DL,1796,692,ATL,0
9,23,2,1113.0,1020,DL,50,689,ATL,0
9,23,2,1237.0,1210,DL,66,732,ATL,0
9,23,2,1109.0,800,DL,91,403,ATL,0
9,23,2,1919.0,1910,DL,135,760,ATL,0
9,23,2,1059.0,1040,DL,180,1587,ATL,0
9,23,2,1640.0,1625,DL,243,760,ATL,0
9,23,2,1403.0,1355,DL,247,760,ATL,0
9,23,2,928.0,900,DL,420,1547,ATL,0
9,23,2,1317.0,1310,DL,713,946,ATL,0
9,23,2,1649.0,1640,DL,719,946,ATL,0
9,23,2,2111.0,1850,DL,723,946,ATL,0
9,23,2,1255.0,1235,DL,735,576,ATL,0
9,23,2,1827.0,1714,DL,739,576,ATL,0
9,23,2,1231.0,1030,DL,769,545,ATL,0
9,23,2,1836.0,1829,DL,776,732,ATL,0
9,23,2,1841.0,1835,DL,799,606,ATL,0
9,23,2,1314.0,1300,DL,815,547,ATL,0
9,23,2,1330.0,1311,DL,822,813,ATL,0
9,23,2,1332.0,1325,DL,826,1269,ATL,0
9,23,2,1337.0,1300,DL,841,745,ATL,0
9,23,2,1006.0,950,DL,882,406,ATL,0
9,23,2,1034.0,1019,DL,899,745,ATL,0
9,23,2,937.0,855,DL,907,761,ATL,0
9,23,2,1415.0,1355,DL,919,761,ATL,0
9,23,2,2130.0,2100,DL,933,761,ATL,0
9,23,2,1235.0,1225,DL,990,595,ATL,0
9,23,2,1848.0,1838,DL,998,595,ATL,0
9,23,2,1307.0,1245,DL,1015,665,ATL,0
9,23,2,1721.0,1700,DL,1019,665,ATL,0
9,23,2,1923.0,1835,DL,1021,665,ATL,0
9,23,2,611.0,600,DL,1050,2182,ATL,0
9,23,2,1305.0,1251,DL,1056,2182,ATL,0
9,23,2,1419.0,1359,DL,1072,2139,ATL,0
9,23,2,937.0,931,DL,1080,1747,ATL,0
9,23,2,1223.0,1210,DL,1271,515,ATL,0
9,23,2,1217.0,1203,DL,1428,813,ATL,0
9,23,2,1202.0,1125,DL,1454,1900,ATL,0
9,23,2,1051.0,1045,DL,1607,692,ATL,0
9,23,2,1255.0,1200,DL,1609,356,ATL,0
9,23,2,1112.0,1100,DL,1626,272,ATL,0
9,23,2,1255.0,1230,DL,1637,533,ATL,0
9,23,2,1913.0,1859,DL,1643,227,ATL,0
9,23,2,722.0,700,DL,1679,481,ATL,0
9,23,2,1229.0,1130,DL,1694,425,ATL,0
9,23,2,1714.0,1659,DL,1728,272,ATL,0
9,23,2,1220.0,1205,DL,1737,227,ATL,0
9,23,2,1258.0,1245,DL,1771,712,ATL,0
9,23,2,1223.0,1213,DL,1787,481,ATL,0
9,24,3,1329.0,1322,DL,14,515,ATL,0
9,24,3,1613.0,1600,DL,58,403,ATL,0
9,24,3,1305.0,1130,DL,61,1946,ATL,0
9,24,3,1234.0,1210,DL,66,732,ATL,0
9,24,3,1857.0,1810,DL,147,745,ATL,0
9,24,3,1407.0,1355,DL,247,760,ATL,0
9,24,3,1410.0,1340,DL,696,1589,ATL,0
9,24,3,1415.0,1210,DL,711,946,ATL,0
9,24,3,1755.0,1745,DL,721,946,ATL,0
9,24,3,608.0,600,DL,725,576,ATL,0
9,24,3,1434.0,1319,DL,768,732,ATL,0
9,24,3,1307.0,1300,DL,815,547,ATL,0
9,24,3,1255.0,1245,DL,864,581,ATL,0
9,24,3,1740.0,1721,DL,872,581,ATL,0
9,24,3,1824.0,1810,DL,875,874,ATL,0
9,24,3,1510.0,1500,DL,921,761,ATL,0
9,24,3,1909.0,1900,DL,929,761,ATL,0
9,24,3,1246.0,1225,DL,990,595,ATL,0
9,24,3,1132.0,1125,DL,995,576,ATL,0
9,24,3,1709.0,1700,DL,1019,665,ATL,0
9,24,3,1905.0,1835,DL,1021,665,ATL,0
9,24,3,1739.0,1727,DL,1063,516,ATL,0
9,24,3,1315.0,1300,DL,1441,1027,ATL,0
9,24,3,1620.0,1502,DL,1445,526,ATL,0
9,24,3,1242.0,1216,DL,1455,526,ATL,0
9,24,3,636.0,540,DL,1456,692,ATL,0
9,24,3,2206.0,2200,DL,1576,2172,ATL,0
9,24,3,1058.0,1045,DL,1608,264,ATL,0
9,24,3,1232.0,1200,DL,1609,356,ATL,0
9,24,3,1228.0,1215,DL,1621,906,ATL,0
9,24,3,1107.0,1100,DL,1626,272,ATL,0
9,24,3,1122.0,1050,DL,1659,227,ATL,0
9,24,3,1725.0,1715,DL,1663,481,ATL,0
9,24,3,1750.0,1720,DL,1673,594,ATL,0
9,24,3,1936.0,1925,DL,1713,373,ATL,0
9,24,3,1214.0,1205,DL,1737,227,ATL,0
9,25,4,1052.0,1046,DL,64,1747,ATL,0
9,25,4,1139.0,1130,DL,114,2139,ATL,0
9,25,4,1857.0,1810,DL,147,745,ATL,0
9,25,4,1259.0,1240,DL,152,1946,ATL,0
9,25,4,1727.0,1710,DL,176,403,ATL,0
9,25,4,1814.0,1625,DL,243,760,ATL,0
9,25,4,1516.0,1510,DL,393,356,ATL,0
9,25,4,1654.0,1534,DL,428,1547,ATL,0
9,25,4,1307.0,1300,DL,662,1185,ATL,0
9,25,4,1318.0,600,DL,664,134,ATL,0
9,25,4,1550.0,1520,DL,693,665,ATL,0
9,25,4,1347.0,1340,DL,696,1589,ATL,0
9,25,4,1334.0,1210,DL,711,946,ATL,0
9,25,4,1353.0,1310,DL,713,946,ATL,0
9,25,4,1646.0,1640,DL,719,946,ATL,0
9,25,4,2151.0,1850,DL,723,946,ATL,0
9,25,4,1229.0,1215,DL,732,270,ATL,0
9,25,4,1324.0,1300,DL,750,1199,ATL,0
9,25,4,2117.0,1319,DL,768,732,ATL,0
9,25,4,1728.0,1720,DL,774,732,ATL,0
9,25,4,618.0,600,DL,783,606,ATL,0
9,25,4,1025.0,710,DL,785,606,ATL,0
9,25,4,1324.0,1300,DL,815,547,ATL,0
9,25,4,1653.0,1600,DL,821,547,ATL,0
9,25,4,1327.0,1311,DL,822,813,ATL,0
9,25,4,1805.0,1759,DL,825,547,ATL,0
9,25,4,1351.0,1329,DL,826,1269,ATL,0
9,25,4,1911.0,1859,DL,827,547,ATL,0
9,25,4,2016.0,2000,DL,829,547,ATL,0
9,25,4,809.0,715,DL,835,745,ATL,0
9,25,4,1329.0,1300,DL,841,745,ATL,0
9,25,4,1526.0,1520,DL,845,745,ATL,0
9,25,4,1712.0,1655,DL,847,745,ATL,0
9,25,4,2014.0,1721,DL,872,581,ATL,0
9,25,4,1857.0,1840,DL,874,581,ATL,0
9,25,4,1105.0,955,DL,909,761,ATL,0
9,25,4,1224.0,1155,DL,915,761,ATL,0
9,25,4,1310.0,1255,DL,917,761,ATL,0
9,25,4,1418.0,1355,DL,919,761,ATL,0
9,25,4,1732.0,1655,DL,925,761,ATL,0
9,25,4,1915.0,1900,DL,929,761,ATL,0
9,25,4,2007.0,1959,DL,931,761,ATL,0
9,25,4,2136.0,2100,DL,933,761,ATL,0
9,25,4,1625.0,1615,DL,937,594,ATL,0
9,25,4,2046.0,2000,DL,980,403,ATL,0
9,25,4,1415.0,1402,DL,1017,665,ATL,0
9,25,4,1739.0,1620,DL,1019,665,ATL,0
9,25,4,1938.0,1835,DL,1021,665,ATL,0
9,25,4,1514.0,1500,DL,1034,1587,ATL,0
9,25,4,1131.0,1110,DL,1044,1891,ATL,0
9,25,4,1355.0,1345,DL,1059,576,ATL,0
9,25,4,1736.0,1727,DL,1063,516,ATL,0
9,25,4,1836.0,1830,DL,1076,545,ATL,0
9,25,4,1358.0,1340,DL,1088,1747,ATL,0
9,25,4,722.0,705,DL,1136,134,ATL,0
9,25,4,1043.0,1035,DL,1413,859,ATL,0
9,25,4,1102.0,1055,DL,1444,214,ATL,0
9,25,4,1509.0,1502,DL,1445,526,ATL,0
9,25,4,1910.0,1725,DL,1501,749,ATL,0
9,25,4,1608.0,1600,DL,1515,516,ATL,0
9,25,4,1650.0,1639,DL,1526,321,ATL,0
9,25,4,1227.0,1208,DL,1553,516,ATL,0
9,25,4,1710.0,1659,DL,1564,432,ATL,0
9,25,4,1827.0,1806,DL,1574,692,ATL,0
9,25,4,1859.0,1835,DL,1588,306,ATL,0
9,25,4,1547.0,1540,DL,1593,432,ATL,0
9,25,4,1054.0,1045,DL,1608,264,ATL,0
9,25,4,1209.0,1200,DL,1609,356,ATL,0
9,25,4,1841.0,1835,DL,1617,432,ATL,0
9,25,4,1247.0,1215,DL,1621,906,ATL,0
9,25,4,1122.0,1100,DL,1626,272,ATL,0
9,25,4,1245.0,1220,DL,1661,446,ATL,0
9,25,4,1728.0,1715,DL,1663,481,ATL,0
9,25,4,1643.0,1635,DL,1675,227,ATL,0
9,25,4,1337.0,1250,DL,1678,214,ATL,0
9,25,4,1236.0,1145,DL,1684,2116,ATL,0
9,25,4,941.0,924,DL,1690,134,ATL,0
9,25,4,1143.0,1130,DL,1694,425,ATL,0
9,25,4,1816.0,1745,DL,1696,227,ATL,0
9,25,4,1721.0,1659,DL,1728,272,ATL,0
9,25,4,1600.0,1520,DL,1729,533,ATL,0
9,25,4,1228.0,1214,DL,1786,874,ATL,0
9,25,4,1259.0,1252,DL,1796,692,ATL,0
9,26,5,1612.0,1605,DL,8,689,ATL,0
9,26,5,1418.0,1405,DL,38,581,ATL,0
9,26,5,607.0,600,DL,46,2139,ATL,0
9,26,5,1658.0,1620,DL,52,406,ATL,0
9,26,5,1919.0,1910,DL,135,760,ATL,0
9,26,5,1350.0,1340,DL,138,406,ATL,0
9,26,5,2026.0,1810,DL,147,745,ATL,0
9,26,5,1255.0,1240,DL,152,1946,ATL,0
9,26,5,1442.0,1425,DL,424,1547,ATL,0
9,26,5,1546.0,1520,DL,693,665,ATL,0
9,26,5,1357.0,1340,DL,696,1589,ATL,0
9,26,5,1457.0,1445,DL,699,576,ATL,0
9,26,5,837.0,830,DL,705,946,ATL,0
9,26,5,1349.0,1320,DL,713,946,ATL,0
9,26,5,1441.0,1435,DL,716,545,ATL,0
9,26,5,1553.0,1540,DL,717,946,ATL,0
9,26,5,1706.0,1640,DL,719,946,ATL,0
9,26,5,1757.0,1745,DL,721,946,ATL,0
9,26,5,1250.0,1215,DL,732,270,ATL,0
9,26,5,1721.0,1714,DL,739,576,ATL,0
9,26,5,1653.0,1643,DL,740,215,ATL,0
9,26,5,628.0,620,DL,744,1199,ATL,0
9,26,5,1702.0,1653,DL,755,595,ATL,0
9,26,5,1021.0,930,DL,760,732,ATL,0
9,26,5,1308.0,1049,DL,762,732,ATL,0
9,26,5,1942.0,1829,DL,776,732,ATL,0
9,26,5,716.0,710,DL,785,606,ATL,0
9,26,5,1203.0,1140,DL,791,606,ATL,0
9,26,5,1900.0,1835,DL,799,606,ATL,0
9,26,5,1043.0,1000,DL,809,547,ATL,0
9,26,5,1213.0,1200,DL,813,547,ATL,0
9,26,5,1543.0,1537,DL,824,134,ATL,0
9,26,5,1926.0,1859,DL,827,547,ATL,0
9,26,5,733.0,715,DL,835,745,ATL,0
9,26,5,1329.0,1300,DL,841,745,ATL,0
9,26,5,1726.0,1520,DL,845,745,ATL,0
9,26,5,1924.0,1655,DL,847,745,ATL,0
9,26,5,1435.0,910,DL,858,581,ATL,0
9,26,5,1058.0,1015,DL,860,581,ATL,0
9,26,5,1259.0,1245,DL,864,581,ATL,0
9,26,5,1909.0,1900,DL,896,406,ATL,0
9,26,5,808.0,800,DL,905,761,ATL,0
9,26,5,1020.0,955,DL,909,761,ATL,0
9,26,5,1101.0,1055,DL,913,761,ATL,0
9,26,5,1326.0,1155,DL,915,761,ATL,0
9,26,5,1330.0,1255,DL,917,761,ATL,0
9,26,5,1447.0,1355,DL,919,761,ATL,0
9,26,5,1626.0,1555,DL,923,761,ATL,0
9,26,5,1710.0,1655,DL,925,761,ATL,0
9,26,5,1834.0,1755,DL,927,761,ATL,0
9,26,5,2005.0,1959,DL,931,761,ATL,0
9,26,5,1632.0,1615,DL,937,594,ATL,0
9,26,5,1630.0,1355,DL,946,1946,ATL,0
9,26,5,1607.0,1600,DL,948,1946,ATL,0
9,26,5,1828.0,1800,DL,978,403,ATL,0
9,26,5,1848.0,1835,DL,981,356,ATL,0
9,26,5,1238.0,1225,DL,990,595,ATL,0
9,26,5,1141.0,1022,DL,1011,665,ATL,0
9,26,5,1208.0,1135,DL,1013,665,ATL,0
9,26,5,1259.0,1245,DL,1015,665,ATL,0
9,26,5,1416.0,1402,DL,1017,665,ATL,0
9,26,5,1730.0,1700,DL,1019,665,ATL,0
9,26,5,1949.0,1835,DL,1021,665,ATL,0
9,26,5,1512.0,1500,DL,1034,1587,ATL,0
9,26,5,1418.0,1354,DL,1058,2182,ATL,0
9,26,5,606.0,600,DL,1065,406,ATL,0
9,26,5,608.0,600,DL,1078,1747,ATL,0
9,26,5,2040.0,1720,DL,1079,533,ATL,0
9,26,5,941.0,931,DL,1080,1747,ATL,0
9,26,5,1307.0,1248,DL,1082,859,ATL,0
9,26,5,1258.0,1245,DL,1086,545,ATL,0
9,26,5,1702.0,1656,DL,1249,332,ATL,0
9,26,5,1621.0,1510,DL,1285,481,ATL,0
9,26,5,1229.0,830,DL,1433,259,ATL,0
9,26,5,1302.0,1251,DL,1438,259,ATL,0
9,26,5,1112.0,1055,DL,1444,214,ATL,0
9,26,5,1225.0,1125,DL,1454,1900,ATL,0
9,26,5,1853.0,1835,DL,1495,594,ATL,0
9,26,5,1744.0,1730,DL,1502,153,ATL,0
9,26,5,1038.0,1025,DL,1505,712,ATL,0
9,26,5,1652.0,1640,DL,1509,373,ATL,0
9,26,5,1420.0,1403,DL,1524,259,ATL,0
9,26,5,1540.0,1505,DL,1527,669,ATL,0
9,26,5,1648.0,1630,DL,1537,356,ATL,0
9,26,5,2040.0,1610,DL,1563,859,ATL,0
9,26,5,1026.0,1011,DL,1573,594,ATL,0
9,26,5,1841.0,1835,DL,1588,306,ATL,0
9,26,5,1616.0,1540,DL,1593,432,ATL,0
9,26,5,1054.0,1045,DL,1608,264,ATL,0
9,26,5,1235.0,1200,DL,1609,356,ATL,0
9,26,5,1222.0,1215,DL,1621,906,ATL,0
9,26,5,1116.0,1100,DL,1626,272,ATL,0
9,26,5,1204.0,705,DL,1628,215,ATL,0
9,26,5,1940.0,1859,DL,1643,227,ATL,0
9,26,5,1059.0,1050,DL,1659,227,ATL,0
9,26,5,1243.0,1220,DL,1661,446,ATL,0
9,26,5,1728.0,1715,DL,1663,481,ATL,0
9,26,5,1728.0,1720,DL,1673,594,ATL,0
9,26,5,1708.0,1635,DL,1675,227,ATL,0
9,26,5,1852.0,1845,DL,1689,481,ATL,0
9,26,5,1142.0,1130,DL,1694,425,ATL,0
9,26,5,1810.0,1745,DL,1696,227,ATL,0
9,26,5,1728.0,1720,DL,1697,134,ATL,0
9,26,5,1507.0,1500,DL,1709,373,ATL,0
9,26,5,1559.0,1545,DL,1712,425,ATL,0
9,26,5,1711.0,1659,DL,1728,272,ATL,0
9,26,5,1152.0,1145,DL,1739,259,ATL,0
9,26,5,1508.0,1500,DL,1750,859,ATL,0
9,26,5,1306.0,1245,DL,1771,712,ATL,0
9,26,5,1225.0,1213,DL,1787,481,ATL,0
9,26,5,1301.0,1252,DL,1796,692,ATL,0
9,26,5,1757.0,1750,DL,1797,859,ATL,0
9,27,6,1231.0,1225,DL,28,403,ATL,0
9,27,6,1225.0,1210,DL,66,732,ATL,0
9,27,6,1351.0,1342,DL,74,595,ATL,0
9,27,6,1635.0,1340,DL,138,406,ATL,0
9,27,6,1859.0,1810,DL,147,745,ATL,0
9,27,6,1634.0,1625,DL,243,760,ATL,0
9,27,6,603.0,545,DL,668,689,ATL,0
9,27,6,1230.0,1220,DL,683,432,ATL,0
9,27,6,618.0,550,DL,702,272,ATL,0
9,27,6,1227.0,1210,DL,711,946,ATL,0
9,27,6,1327.0,1310,DL,713,946,ATL,0
9,27,6,1808.0,1745,DL,721,946,ATL,0
9,27,6,1338.0,1235,DL,735,576,ATL,0
9,27,6,1328.0,1319,DL,768,732,ATL,0
9,27,6,1316.0,1252,DL,773,215,ATL,0
9,27,6,1146.0,1140,DL,791,606,ATL,0
9,27,6,1138.0,1100,DL,811,547,ATL,0
9,27,6,1332.0,1300,DL,815,547,ATL,0
9,27,6,1726.0,1700,DL,823,547,ATL,0
9,27,6,1910.0,1859,DL,827,547,ATL,0
9,27,6,1543.0,1520,DL,845,745,ATL,0
9,27,6,710.0,700,DL,857,526,ATL,0
9,27,6,1307.0,1245,DL,864,581,ATL,0
9,27,6,1320.0,1255,DL,917,761,ATL,0
9,27,6,1235.0,1225,DL,990,595,ATL,0
9,27,6,1329.0,1245,DL,1015,665,ATL,0
9,27,6,1409.0,1402,DL,1017,665,ATL,0
9,27,6,1642.0,1620,DL,1019,665,ATL,0
